47,35,704,21,704,63,48,77,0.99978846
47,244,704,234,704,269,48,279,0.9997868
47,176,1184,159,1184,192,48,210,0.99978167
47,139,1184,125,1184,161,48,174,0.9997813
47,209,1184,194,1184,229,48,244,0.99977344
79,330,704,321,704,353,80,362,0.99976724
47,293,1184,278,1184,313,48,328,0.999762
47,364,1184,347,1184,381,48,398,0.99976164
47,401,640,399,640,437,48,439,0.99976
127,85,1088,71,1088,107,128,121,0.99975914
