cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/783362-Everyone_Baby_Lotion_Lavender__Chamomile/,Everyone,Baby Lotion Lavender + Chamomile,verified,https://static.ewg.org/skindeep_images/7833/783362.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/704946-Baja_Baby_Lavender_Body_Lotion/,Baja Baby,Lavender Body Lotion,verified,https://static.ewg.org/skindeep_images/7049/704946.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/783361-Everyone_Baby_Lotion_Calendula__Oat/,Everyone,Baby Lotion Calendula + Oat,verified,https://static.ewg.org/skindeep_images/7833/783361.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/704943-Baja_Baby_Soft_Citrus_Body_Lotion/,Baja Baby,Soft Citrus Body Lotion,verified,https://static.ewg.org/skindeep_images/7049/704943.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/669778-ATTITUDE_Baby_Natural_Protective_Ointment/,ATTITUDE,Baby Natural Protective Ointment,verified,https://static.ewg.org/skindeep_images/6697/669778.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/795529-Bare_Nuhcessities_Bare_Barrier_Baby_Balm/,Bare Nuhcessities,Bare Barrier Baby Balm,verified,https://static.ewg.org/skindeep_images/7955/795529.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/787927-Babo_Botanicals_Sensitive_Baby_Daily_Hydra_Lotion/,Babo Botanicals,Sensitive Baby Daily Hydra Lotion,verified,https://static.ewg.org/skindeep_images/7879/787927.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/771633-Made_Of_Body_Lotion/,made of,Body Lotion,verified,https://static.ewg.org/skindeep_images/7716/771633.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/773162-ATTITUDE_baby_leaves_Calendula_Cream_good_night__almond_milk/,ATTITUDE,"baby leaves Calendula Cream, good night / almond milk",verified,https://static.ewg.org/skindeep_images/7731/773162.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/773161-ATTITUDE_baby_leaves_Calendula_Cream_pear_nectar/,ATTITUDE,"baby leaves Calendula Cream, pear nectar",verified,https://static.ewg.org/skindeep_images/7731/773161.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/836485-Olivarrier_Baby_Organic_Ground_Squ_Squ_Lotion/,Olivarrier,Baby Organic Ground Squ Squ Lotion,verified,https://static.ewg.org/skindeep_images/8364/836485.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/707399-Whamisa_Organic_Aloe_Baby_Lotion/,Whamisa,Organic Aloe Baby Lotion,verified,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/900347-Pipette_Baby_Lotion_Fragrance_Free/,Pipette,"Baby Lotion, Fragrance Free",verified,https://static.ewg.org/skindeep_images/9003/900347.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/773152-ATTITUDE_baby_leaves_Body_Lotion_good_night__almond_milk/,ATTITUDE,"baby leaves Body Lotion, good night / almond milk",verified,https://static.ewg.org/skindeep_images/7731/773152.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/773154-ATTITUDE_baby_leaves_Body_Lotion_fragrancefree/,ATTITUDE,"baby leaves Body Lotion, fragrance-free",verified,https://phorcys-static.ewg.org/image/contents/496600/medium.png?1542643032
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/798723-Everyone_Baby_Lotion_Simply_Unscented/,Everyone,"Baby Lotion, Simply Unscented",verified,https://static.ewg.org/skindeep_images/7987/798723.jpg
