cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img,ingredient_list
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/669779-ATTITUDE_Baby_2in1_Natural_Hair_and_Body_Foaming_Wash/,ATTITUDE,Baby 2-in-1 Natural Hair and Body Foaming Wash,verified,https://static.ewg.org/skindeep_images/6697/669779.jpg,"Aqua / water / eau, decyl glucoside, glycerin, sodium cocoyl glutamate, disodium coco-glucoside citrate, citric acid, glyceryl oleate, dicaprylyl ether, coco-glucoside, sodium benzoate, triethyl citrate, potassium sorbate, raspberry ketone, avena sativa kernel flour (colloidal oatmeal / avoine), allyl caproate."
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/705624-Baja_Baby_Soft_Citrus_Shampoo__Wash/,Baja Baby,Soft Citrus Shampoo & Wash,verified,https://static.ewg.org/skindeep_images/7056/705624.jpg,"Glacial Water (Aqua), Coco Glucosid, Decyle Glucoside, Myristic Acid, Hydrogenated Ethylhexyl Olivate, Guar Gum, Organic Cold-Pressed Cannabis Sativa (Hemp) Oil, Pro-Vitamin B5 (Panthenol), Organic Pink Grapefruit (Citrus Paridisi) Peel Oil, Organic Tangerine (Citrus Reticulate) Oil, Ylang Ylang (Canaga Odorata) Flower Oil, Glucose, Glucose Oxidase, Lactoperoxidase"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/823601-Babo_Botanicals_Calming_Shampoo_Bubble_Bath__Wash_Lavender__Meadowsweet/,Babo Botanicals,"Calming Shampoo Bubble Bath & Wash, Lavender & Meadowsweet",verified,https://static.ewg.org/skindeep_images/8236/823601.jpg,"Water (Aqua), Sodium Lauroyl Methyl Isethionte, Coco Betaine, Coco-Glucoside, Glycerin, Sodium Methyl Cocoyl Taurate, Organic Aloe Barbadensis (Aloe Vera) Leaf Juice*, Lavandula Angustifolia (Lavender) Flower Oil, Lavandula Hybrida (Lavandin) Oil, Anthemis Nobilis (Chamomile) Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Organic Argania Spinosa (Argan) Kernel Oil*, Organic Butyrospermum Parkii (Shea) Butter*, Organic Cocos Nucifera (Coconut) Oil*, Organic Molasses*, Xanthan Gum, Capryloyl Glycine, Organic Rosmarinus Officinalis (Rosemary) Leaf Extract*, Guar Hydroxypropyltrimonium Chloride, Organic Nutri-Soothe Complex [Glycerin*, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Nasturtium Officinale (Watercress) Flower/Leaf Extract*, Pueraria Lobata (Kudzu Root) Root Extract*, Spiraea Ulmaria (Meadowsweet) Flower Extract*], Avena Sativa (Oat) Kernel, Potassium Sorbate, Sodium Chloride, Citric Acid"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/801048-uniquely_j_tearfree_baby_shampoo__body_wash_fragrance_free/,uniquely j,"tear-free baby shampoo & body wash, fragrance free",verified,https://static.ewg.org/skindeep_images/8010/801048.jpg,"Water, Sodium Laurylglucosides Hydroxypropylsulfonate, Decyl Glucoside, Glycerin, Xanthan Gum, Guar Hydroxypropyl Trimonium Chloride, Sodium Benzoate, Potassium Sorbate, Citric Acid"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/745108-made_of_Baby_Shampoo_Lavender/,made of,"Baby Shampoo, Lavender",verified,https://static.ewg.org/skindeep_images/7451/745108.jpg,"Organic Soap Nut (Sapindus Mukorossi) Juice, Decyl Glucoside, Sodium Lauroyl Lactylate, Caprylhydroxamic Acid, Caprylyl Glycol, Organic Jojoba (Simmondsia Chinensis) Oil, Organic Comfrey (Symphytum Officinale) Oil, Organic Calendula (Calendula Officinalis) Extract, Potassium Citrate, Organic Sweet Orange (Citrus Sinensis) Essential Oil"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/932604-Healthynest_Shampoo__Body_Wash_Concentrate/,healthynest,Shampoo & Body Wash Concentrate,verified,https://static.ewg.org/skindeep_images/9326/932604.jpg,"Purified Water, Aloe Barbadensis Leaf Juice*, Sodium Cocoyl Glutamate, Decyl Glucoside, Lactobacillus Ferment, Glycerin*, Alpha-Glucan Oligosaccharide, Pentylene Glycol, Lactobacillus, Polymnia Sonchifolia Root Juice, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Quillaja Saponaria Bark Extract*, Avena Sativa (Oat) Kernel Extract*, Camellia Sinensis Leaf Extract*, Cucumis Sativus (Cucumber) Fruit Extract*, Lavandula Angustifolia (Lavender) Oil*, Cocos Nucifera (Coconut) Fruit Extract, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Maltodextrin, Citric Acid"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/735378-Babo_Botanicals_Sensitive_Baby_Fragrance_Free_Shampoo__Wash/,Babo Botanicals,Sensitive Baby Fragrance Free Shampoo & Wash,verified,https://static.ewg.org/skindeep_images/7353/735378.jpg,"Purified Water, Sodium Cocoamphoacetate, Sodium Lauryl Glucose Carboxylate, Lauryl Glucoside, Sodium Chloride, Coco Glucoside, Glyceryl Oleate, Aloe Barbadensis Leaf Extract, Hydrolyzed Oat Protein, Calendula Officinalis Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Nasturtium Officinale (Watercress) Flower/Leaf Extract*, Pueraria Lobata (Kudzu) Root Extract*, Spiraea Ulmaris (Meadowsweet) Flower Extract*, Citric Acid, Sodium Dehydroacetate, Glycerin, Sodium Gluconate, Cocos Nucifera (Coconut) Oil, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea) Butter *CERTIFIED ORGANIC INGREDIENTS"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/920257-Thinkbaby_Shampoo__Body_Wash_Chlorine_Remover/,thinkbaby,"Shampoo & Body Wash, Chlorine Remover",verified,https://static.ewg.org/skindeep_images/9202/920257.jpg,"Purified Water, Cocamidopropyl Hydroxysultaine, Sodium Methyl 2-Sulfolaurate (&) Disodium 2-Sulfolaurate, Aloe Barbadensis Leaf Juice, Glycerin, Caprylyl Glycol, Starch Hydroxypropyltrimonium Chloride, Carica PAPAYA fruit extract, Sodium Phytate, Panthenol, Allantoin, Chamomile Recutita (Matricaria) Flower Extract, Camellia Sinensis (Green Tea) Extract, Calendula Officinalis Flower Extract, Arnica Montana extract, Beta Glucan, Helianthus Annuus (Sunflower) Seed Oil"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/704945-Baja_Baby_Lavender_Shampoo__Wash/,Baja Baby,Lavender Shampoo & Wash,verified,https://static.ewg.org/skindeep_images/7049/704945.jpg,"Glacial Water (Aqua), Coco Glucoside, Decyle Glucoside, Myristic Acid, Hydrogenated Ethylhexyl Olivate, Guar Gum, Organic Cold-Pressed Cannabis Sativa (Hemp) Oil, Pro-Vitamin B5 (Panthenol), Organic Lavandula Officinalis (Lavender) Oil, Organic Citrus Limonum (Lemon) Oil, Glucose, Glucose Oxidase, Lactoperoxidase"
Hair,Baby Shampoo,https://www.ewg.org/skindeep/products/900598-Pipette_Baby_Shampoo__Wash_with_Calming_Aroma/,Pipette,Baby Shampoo & Wash with Calming Aroma,verified,https://static.ewg.org/skindeep_images/9005/900598.jpg,"Water/Aqua/Eau, Lauryl Glucoside, Sodium Lauroamphoacetate, Glycerin, Citric Acid, Glycolipids, Squalane, Rosa Damascena Extract, Magnesium Chloride, Triethyl Citrate, Sodium Benzoate, Pelargonium Graveolens Flower Oil, Phenethyl Alcohol, Pogostemon Cablin Leaf Oil, Sodium Dehydroacetate, Sodium Gluconate"
