cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/938035-Haus_Urban_Lip_Glide_Watermelon_Basil_Martini/,Haus Urban,"Lip Glide, Watermelon Basil Martini",02,https://static.ewg.org/skindeep_images/9380/938035.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/939749-Burts_Bees_Ultra_Conditioning_Moisturizing_Lip_Balm/,Burt's Bees,Ultra Conditioning Moisturizing Lip Balm,02,https://static.ewg.org/skindeep_images/9397/939749.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/738685-Badger_Classic_Lip_Balm_Lavender__Orange/,Badger,"Classic Lip Balm, Lavender & Orange",02,https://static.ewg.org/skindeep_images/7386/738685.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/938034-Haus_Urban_Lip_Glide_Orange_Dreamsicle/,Haus Urban,"Lip Glide, Orange Dreamsicle",02,https://static.ewg.org/skindeep_images/9380/938034.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/917411-The_Honest_Co_Tinted_Lip_Balm_Plum_Drop/,,"The Honest Co. Tinted Lip Balm, Plum Drop",02,https://static.ewg.org/skindeep_images/9174/917411.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/932839-Eco_Lips_Brazilian_Lip_Tint_Blessed/,Eco Lips,"Brazilian Lip Tint, Blessed",02,https://static.ewg.org/skindeep_images/9328/932839.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/650744-Eco_Lips_Bee_Free_Lemon_Lime/,Eco Lips,"Bee Free, Lemon Lime",02,https://static.ewg.org/skindeep_images/6507/650744.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/789818-Glossier_Balm_Dotcom_Original/,,"Glossier Balm Dotcom, Original",02,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/932840-Eco_Lips_Brazilian_Lip_Tint_Blissful/,Eco Lips,"Brazilian Lip Tint, Blissful",02,https://static.ewg.org/skindeep_images/9328/932840.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/876431-Vaseline_Lip_Therapy_Rosy_Lips/,Vaseline,Lip Therapy Rosy Lips,03,https://static.ewg.org/skindeep_images/8764/876431.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/867301-Vaseline_Lip_Therapy_Pink_Bubbly/,Vaseline,"Lip Therapy, Pink Bubbly",03,https://static.ewg.org/skindeep_images/8673/867301.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/877303-Burts_Bees_Flavor_Crystals_Lip_Balm_Red_Raspberry/,Burt's Bees,"Flavor Crystals Lip Balm, Red Raspberry",03,https://static.ewg.org/skindeep_images/8773/877303.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/818444-Lush_Lip_Balm_Whipstick/,LUSH,"Lip Balm, Whipstick",03,https://static.ewg.org/skindeep_images/8184/818444.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/879048-ChapStick_Total_Hydration_Moisture__Tint_Merlot/,ChapStick,"Total Hydration Moisture + Tint, Merlot",03,https://static.ewg.org/skindeep_images/8790/879048.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/877707-ChapStick_Classic_Skin_Protectant_Lip_Care_Cherry/,ChapStick,"Classic Skin Protectant Lip Care, Cherry",03,https://static.ewg.org/skindeep_images/8777/877707.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/738711-Badger_Cocoa_Butter_Lip_Balm_Sweet_Orange/,Badger,"Cocoa Butter Lip Balm, Sweet Orange",03,https://static.ewg.org/skindeep_images/7387/738711.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/738686-Badger_Classic_Lip_Balm_Pink_Grapefruit/,Badger,"Classic Lip Balm, Pink Grapefruit",03,https://static.ewg.org/skindeep_images/7386/738686.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/650661-Eco_Lips_One_World_Relax_Lavender_Lemon_/,Eco Lips,"One World Relax, Lavender Lemon",03,https://static.ewg.org/skindeep_images/6506/650661.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/886442-Burts_Bes_Moisturizing_Nourishing_Revitalizing_Lip_Balm_Blueberry_Dark_Chocolate/,,"Burt's Bes Moisturizing, Nourishing, Revitalizing Lip Balm, Blueberry, Dark Chocolate",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/789816-Glossier_Balm_Dotcom_Cherry/,,"Glossier Balm Dotcom, Cherry",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/879896-Burts_Bees_100_Natural_Moisturizing_Lip_Balm_Vanilla_Bean/,Burt's Bees,"100% Natural Moisturizing Lip Balm, Vanilla Bean",03,https://static.ewg.org/skindeep_images/8798/879896.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/883351-Luminess_Lion_King_Legacy_Tinted_Lip_Balm_Hakuna_Matata/,Luminess,"Lion King Legacy Tinted Lip Balm, Hakuna Matata",03,https://static.ewg.org/skindeep_images/8833/883351.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/884144-Raw_Sugar_Natural_Lip_Balm_Lemon_Sugar_Lemon_Sugar/,,"Raw Sugar Natural Lip Balm, Lemon Sugar, Lemon Sugar",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/610377-Badger_Tea_Tree__Lemon_Balm_Herbal_Lip_Care_with_Cocoa_Butter/,Badger,Tea Tree & Lemon Balm Herbal Lip Care with Cocoa Butter,03,https://static.ewg.org/skindeep_images/6103/610377.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/888676-Catrice_Cosmetics_Lip_Treatment/,Catrice Cosmetics,Lip Treatment,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/816679-Badger_Jumbo_Lip_Balm_Orange_Spice/,Badger,"Jumbo Lip Balm, Orange Spice",03,https://static.ewg.org/skindeep_images/8166/816679.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/656628-Herbaliz_Lip_Balm/,Herbaliz,Lip Balm,03,https://static.ewg.org/skindeep_images/6566/656628.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/879054-Anibalms_Mixed_Berry_Lip_Balm/,,Anibalms Mixed Berry Lip Balm,03,https://static.ewg.org/skindeep_images/8790/879054.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/738684-Badger_Classic_Lip_Balm_Ginger__Lemon/,Badger,"Classic Lip Balm, Ginger & Lemon",03,https://static.ewg.org/skindeep_images/7386/738684.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/928566-Billie_Super_Salve_Rhubarb/,Billie,"Super Salve, Rhubarb",03,https://phorcys-static.ewg.org/image/contents/547008/original.jpg?1584971372
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/874934-ChapStick_Total_Hydration_Tinted_Moisturizer_Hello_Bordeaux/,ChapStick,"Total Hydration Tinted Moisturizer, Hello Bordeaux",03,https://static.ewg.org/skindeep_images/8749/874934.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/877218-Burts_Bees_Flavour_Crystals_Lip_Balm_Tropical_Pineapple_/,Burt's Bees,"Flavour Crystals Lip Balm, Tropical Pineapple",03,https://static.ewg.org/skindeep_images/8772/877218.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/738683-Badger_Classic_Lip_Balm_Tangerine_Breeze/,Badger,"Classic Lip Balm, Tangerine Breeze",03,https://static.ewg.org/skindeep_images/7386/738683.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/888675-Catrice_Cosmetics_Lip_Oil/,Catrice Cosmetics,Lip Oil,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/941005-Rare_Beauty_Gratitude_Dewy_Lip_Balm_Honor_/,Rare Beauty,"Gratitude Dewy Lip Balm, Honor",03,https://static.ewg.org/skindeep_images/9410/941005.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/883580-ChapStick_Total_Hydration_Lip_Care_Vanilla_Creme_Flavor/,ChapStick,"Total Hydration Lip Care, Vanilla Creme Flavor",03,https://static.ewg.org/skindeep_images/8835/883580.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/875065-Burts_Bees_100_Natural_Moisturizing_Lip_Balm_Ginger_Lime/,Burt's Bees,"100% Natural Moisturizing Lip Balm, Ginger Lime",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/877224-Burts_Bees_Lip_Shimmer_Champagne/,Burt's Bees,"Lip Shimmer, Champagne",03,https://static.ewg.org/skindeep_images/8772/877224.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/772434-Nurture_My_Body_Citrus_Organic_Lip_Balm/,,Nurture My Body Citrus Organic Lip Balm,03,https://static.ewg.org/skindeep_images/7724/772434.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/879317-Burts_Bees_2_Pack_Lip_Balm_Mango_Butter/,Burt's Bees,"2 Pack Lip Balm, Mango Butter",03,https://static.ewg.org/skindeep_images/8793/879317.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/876304-ChapStick_Classic_Skin_Protectant_Spearmint/,ChapStick,"Classic Skin Protectant, Spearmint",03,https://static.ewg.org/skindeep_images/8763/876304.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/883732-ChapStick_Total_Hydration_Tinted_Moisturizer_House_Red/,ChapStick,"Total Hydration Tinted Moisturizer, House Red",03,https://static.ewg.org/skindeep_images/8837/883732.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/841493-Burts_Bees_100_Natural_Replenishing_Lip_Balm_Pomegranate_Oil/,Burt's Bees,"100% Natural Replenishing Lip Balm, Pomegranate Oil",03,https://static.ewg.org/skindeep_images/8414/841493.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/877301-Burts_Bees_Moisturizing_Lip_Balm_Strawberry/,Burt's Bees,"Moisturizing Lip Balm, Strawberry",03,https://static.ewg.org/skindeep_images/8773/877301.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/896144-Wet_N_Wild_PACMAN_Bonus_Fruit_Lip_Balm/,Wet N Wild,PAC-MAN Bonus Fruit Lip Balm,03,https://static.ewg.org/skindeep_images/8961/896144.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/738681-Badger_Tea_Tree__Lemon_Balm_Herbal_Lip_Care/,Badger,Tea Tree & Lemon Balm Herbal Lip Care,03,https://static.ewg.org/skindeep_images/7386/738681.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/928567-Billie_Super_Salve_Fig/,Billie,"Super Salve, Fig",03,https://phorcys-static.ewg.org/image/contents/547006/original.jpg?1584971171
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/836967-Lululemon_Selfcare_Basic_Balm/,Lululemon,Selfcare Basic Balm,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/871121-Burts_Bees_Lip_Shimmer_Cherry/,Burt's Bees,"Lip Shimmer, Cherry",03,https://static.ewg.org/skindeep_images/8711/871121.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/789821-Glossier_Balm_Dotcom_Mint/,,"Glossier Balm Dotcom, Mint",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/886571-Burts_Bees_Lip_Shimmer_Caramel/,Burt's Bees,"Lip Shimmer, Caramel",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/870729-Burts_Bees_Moisturizing_Lip_Balm_Pomegranate/,Burt's Bees,"Moisturizing Lip Balm, Pomegranate",03,https://static.ewg.org/skindeep_images/8707/870729.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/876153-ChapStick_Lip_Care_Cake_Batter_/,ChapStick,"Lip Care, Cake Batter",03,https://static.ewg.org/skindeep_images/8761/876153.jpg
Makeup,Lip Balm,https://www.ewg.org/skindeep/products/793994-First_Aid_Beauty_Ultra_Repair_Lip_Therapy/,First Aid,Beauty Ultra Repair Lip Therapy,03,https://static.ewg.org/skindeep_images/7939/793994.jpg
