cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img,ingredient_list
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897626-HealingScents_Body_Spray_Creativity/,Healing-Scents,"Body Spray, Creativity",02,https://static.ewg.org/skindeep_images/8976/897626.jpg,"water, vegetable glycerin, lavender essential oil, ginger essential oil, nutmeg essential oil, patchouli essential oil, rosewood essential oil, sage essential oil, cinnamon essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/764124-Little_Barn_Apothecary_Coconut__Mint_Cooling_Mineral_Mist/,,Little Barn Apothecary Coconut + Mint Cooling Mineral Mist,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALOE LEAF JUICE*, COCONUT PULP EXTRACT*, DEAD SEA SALT, JASMINE SAMBAC ABSOLUTE, PEPPERMINT OIL*, LEUCONOSTOC (RADISH ROOT FERMENT FILTRATE)"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/764126-Little_Barn_Apothecary_Coconut__Pear_Refreshing_Mineral_Mist/,,Little Barn Apothecary Coconut + Pear Refreshing Mineral Mist,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALOE LEAF JUICE*, COCONUT EXTRACT*, SEA SALT, JASMINE SAMBAC OIL, PEAR MALANGE (BLEND OF ESSENTIAL OILS), LEUCONOSTOC (RADISH ROOT FERMENT FILTRATE)"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/779741-Poofy_Organics_Romantic_Rose_Body_Spray/,Poofy Organics,Romantic Rose Body Spray,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"Organic Grain Alcohol, Organic Rose Flavor Extract (Organic Cane Alcohol, Natural Flavors), Organic Rose (Rosa Damascena) Essential Oil"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/779716-Poofy_Organics_Orange_Patchouli_Body_Spray/,Poofy Organics,Orange Patchouli Body Spray,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"Organic Grain Alcohol, Organic Orange Essential Oil (Citrus Sinensis), Organic Patchouli Essential Oil (Pogostemon Cablin)"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/779709-Poofy_Organics_Orange_Blossom_Body_Spray/,Poofy Organics,Orange Blossom Body Spray,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"Organic Grain Alcohol, Organic Neroli (Citrus Aurantium) Essential Oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897616-HealingScents_Body_Spray_Release_Me/,Healing-Scents,"Body Spray, Release Me",02,https://static.ewg.org/skindeep_images/8976/897616.jpg,"water, vegetable glycerin, lavender essential oil, roman chamomile essential oil, frankincense essential oil, rose geranium essential oil, helichrysum essential oil, sandalwood essential oil, spruce essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/779735-Poofy_Organics_Raspberry_Lemonade_Body_Spray/,Poofy Organics,Raspberry Lemonade Body Spray,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"Organic Grain Alcohol, Organic Raspberry Flavor Extract (Organic Cane Alcohol, Natural Flavors), Organic Lemon (Citrus Medica Limonum) Essential Oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897618-HealingScents_Body_Spray_NeroliOrange/,Healing-Scents,"Body Spray, Neroli-Orange",03,https://static.ewg.org/skindeep_images/8976/897618.jpg,"water, vegetable glycerin, orange essential oil, neroli essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/867264-Good_Chemistry_Perfume_With_Essential_Oils_Day_Dreamer_/,,"Good Chemistry Perfume With Essential Oils, Day Dreamer",03,https://static.ewg.org/skindeep_images/8672/867264.jpg,"ALCOHOL DENAT., FRAGRANCE*, WATER"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/867256-Good_Chemistry_With_Essential_Oils_Silver_Coast_/,,"Good Chemistry With Essential Oils, Silver Coast",03,https://static.ewg.org/skindeep_images/8672/867256.jpg,"ALCOHOL DENAT., FRAGRANCE*, WATER"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/867267-Good_Chemistry_Perfume_With_Essential_Oils_Brainiac/,,"Good Chemistry Perfume With Essential Oils, Brainiac",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALCOHOL DENAT., FRAGRANCE*, WATER"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/867261-Good_Chemistry_Rollerball_Cologne_With_Essential_Oils_Mineral_Desert_/,,"Good Chemistry Rollerball Cologne With Essential Oils, Mineral Desert",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALCOHOL DENAT., FRAGRANCE*, WATER"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/925698-Old_Spice_Wild_Collection_Refresh_Body_Spray_Krakengard/,Old Spice,"Wild Collection Refresh Body Spray, Krakengard",03,https://static.ewg.org/skindeep_images/9256/925698.jpg,"ALCOHOL DENAT., HYDROFLUOROCARBON 152A, FRAGRANCE, METHYL CYCLODEXTRIN, WATER."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/925997-artNaturals_Omari_Fragrance_Mist/,Artnaturals,Omari Fragrance Mist,03,https://static.ewg.org/skindeep_images/9259/925997.jpg,"Water, Propanediol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Fragrance, Disodium EDTA."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/916713-Body_Fantasies_Body_Spray_Pink_Vanilla_Kiss/,Body Fantasies,"Body Spray, Pink Vanilla Kiss",03,https://static.ewg.org/skindeep_images/9167/916713.jpg,"ALCOHOL DENAT., AQUA (WATER), PARFUM (FRAGRANCE), HYDROXYCITRONELLAL, LINALOOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/917326-Bodycology_Fragrance_Mist_Scarlet_Kiss/,Bodycology,"Fragrance Mist, Scarlet Kiss",03,https://static.ewg.org/skindeep_images/9173/917326.jpg,"ALCOHOL DENAT., WATER, (FRAGRANCE), PEG-40 HYDROGENATED CASTOR OIL, PROPYLENE GLYCOL, OCTOCRYLENE, HOMOSALATE, BUTYL METHOXYDIBENZOYLMETHANE, TOCOPHERYL ACETATE (VITAMIN E), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897617-HealingScents_Body_Spray_Peaceful_Feeling/,Healing-Scents,"Body Spray, Peaceful Feeling",03,https://static.ewg.org/skindeep_images/8976/897617.jpg,"water, vegetable glycerin, tangerine essential oil, ylang ylang essential oil, patchouli essential oil, spruce essential oil, orange essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/886269-JR_Watkins_Body_Oil_Mist_Coconut_Milk_and_Honey_/,J.R. Watkins,"Body Oil Mist, Coconut Milk and Honey",03,https://static.ewg.org/skindeep_images/8862/886269.jpg,"PRUNUS ARMENIACA (APRICOT) KERNEL OIL, ISOPROPYL MYRISTATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, FRAGRANCE*, TOCOPHEROL, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, GLYCINE SOJA (SOYBEAN) OIL"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/876855-Maja_Fragrance_Mist_Original_Scent/,,"Maja Fragrance Mist, Original Scent",03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"WATER, ALCOHOL, TRIDECYL ALCOHOL, FRAGRANCE, BENZYL SALICYLATE, CITRONELLOL, EUGENOL, ALPHA-ISOMETHYL IONONE, HYDROXYISOHEXYL 3-CYCLOHEXENE CARBOXALDEHYDE, COUMARIN, GERANIOL, LIMONENE, LINALOOL, EVERNIA FURFURACEA EXTRACT/EVERNIA FURFURACEA (TREEMOSS) EXTRACT, CITRAL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897623-HealingScents_Body_Spray_Joyful/,Healing-Scents,"Body Spray, Joyful",03,https://static.ewg.org/skindeep_images/8976/897623.jpg,"water, vegetable glycerin, bergamot essential oil, roman chamomile essential oil, cypress essential oil, eucalyptus globulus essential oil, lavender essential oil, rose geranium essential oil, mandarin essential oil, peppermint essential oil, sandalwood essential oil, spruce essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/779681-Poofy_Organics_Lemony_Lavender_Body_Spray/,Poofy Organics,Lemony Lavender Body Spray,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"Organic Grain Alcohol, Organic Lemon (Citrus Medica Limonum) Essential Oil, Organic Lavender (Lavandula Angustifolia) Essential Oil"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897625-HealingScents_Body_Spray_Citrus_Fresh/,Healing-Scents,"Body Spray, Citrus Fresh",03,https://static.ewg.org/skindeep_images/8976/897625.jpg,"water, vegetable glycerin, grapefruit essential oil, orange essential oil, lemon essential oil, lemongrass essential oil, lime essential oil, mandarin essential oil, tangerine essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/916148-Nicole_Miller_New_York_Sweet_Blossom/,Nicole Miller,New York Sweet Blossom,03,https://static.ewg.org/skindeep_images/9161/916148.jpg,"ALCOHOL DENAT., WATER (AQUA, EAU), FRAGRANCE (PARFUM), CREMAPHOR RH 60, HEXYL CINNAMAL, BENZYL BENZOATE, LIMONENE, BUTYLPHENYL METHYLPROPIONAL, BENZYL ALCOHOL, COUMARIN,
LINALOOL, ALPHA-ISOMETHYL IONONE, GERANIOL, AMYL CINNAMAL, CITRAL, EUGENOL, CITRONELLOL, BENZYL SALICYLATE, ANISE ALCOHOL, AMYLCINNAMYL ALCOHOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/779775-Poofy_Organics_Wood__Citrus_Body_Spray/,Poofy Organics,Wood & Citrus Body Spray,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"Organic Grain Alcohol, Organic Vetiver (Vetiveria Zizaniodes) Essential Oil, Organic Sandalwood (Santalum Album) Essential Oil, Organic Orange (Citrus Aurantium Dulcis) Essential Oil, Organic Lime (Citrus Aurantifolia) Essential Oil"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897628-HealingScents_Body_Spray_Attraction/,Healing-Scents,"Body Spray, Attraction",03,https://static.ewg.org/skindeep_images/8976/897628.jpg,"water, vegetable glycerin, lavender essential oil, clovebud essential oil, frankincense essential oil, ginger essential oil, rose geranium essential oil, orange essential oil, patchouli essential oil, myrrh essential oil, cinnamon essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/818456-Lush_Body_Spray_Vanillary/,LUSH,"Body Spray, Vanillary",03,https://static.ewg.org/skindeep_images/8184/818456.jpg,"DRF Alcohol, Fragrance, Vanilla Absolute (Vanilla Planifolia), Jasmine Absolute (Jasminum Grandiflorum), Tonka Absolute (Dipteryx Odorata), Benzyl Benzoate, Butylphenyl Methylpropional, Coumarin, Farnesol, Hydroxycitronellal, Limonene, Linalool"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/897627-HealingScents_Body_Spray_Calming/,Healing-Scents,"Body Spray, Calming",03,https://static.ewg.org/skindeep_images/8976/897627.jpg,"water, vegetable glycerin, lavender essential oil, ylang ylang essential oil, mandarin essential oil, sandalwood essential oil, vanilla infused oil, rose otto essential oil."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/918432-Zum_Mist_Frankincense__Myrrh/,,"Zum Mist, Frankincense & Myrrh",04,https://static.ewg.org/skindeep_images/9184/918432.jpg,"WATER, FRAGRANCE (FRAGRANCE AND ESSENTIAL OILS), GLYCERIN"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/876388-Belcam_Moisturizing_Fragrance_Mist_Flowerbomb/,,"Belcam Moisturizing Fragrance Mist, Flowerbomb",04,https://static.ewg.org/skindeep_images/8763/876388.jpg,"ALCOHOL DENAT., AQUA / WATER / EAU, GLYCERIN, FRAGRANCE / PARFUM, COCOS NUCIFERA (COCONUT) OIL, TOCOPHERYL ACETATE, BENZYL SALICYLATE, COUMARIN, LIMONENE, LINALOOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/916253-Luxe_Perfumery_Moisturizing_Fragrance_Mist_Coconut_Mimosa/,,"Luxe Perfumery Moisturizing Fragrance Mist, Coconut Mimosa",04,https://static.ewg.org/skindeep_images/9162/916253.jpg,": ALCOHOL DENAT., AQUA / WATER / EAU, FRAGRANCE / PARFUM, GLYCERIN, COCOS NUCIFERA (COCONUT) OIL, TOCOPHERYL ACETATE, BUTYLPHENYL METHYLPROPIONAL, BENZYL SALICYLATE, CITRONELLOL, COUMARIN, HYDROXYCITRONELLAL, LIMONENE, LINALOOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/877322-Ariana_Grande_Body_Mist_Moonlight_/,,"Ariana Grande Body Mist, Moonlight",04,https://static.ewg.org/skindeep_images/8773/877322.jpg,"ALCOHOL DENAT., WATER, FRAGRANCE, BUTYLENE GLYCOL, BHT, BENZYL SALICYLATE, LIMONENE, LINALOOL, CITRONELLOL, GERANIOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/880702-Pacifica_Perfumed_Hair__Body_Mist_Moonray_Bloom/,Pacifica,"Perfumed Hair & Body Mist, Moonray Bloom",04,https://static.ewg.org/skindeep_images/8807/880702.jpg,"AQUA (PURIFIED WATER), PARFUM (PACIFICA'S OWN FRAGRANCE BLEND WITH NATURAL AND ESSENTIAL OILS), POLYSORBATE 20, SODIUM BENZOATE, POTASSIUM SORBATE."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/916712-Body_Fantasies_Body_Spray_Pink_Sweet_Pea_Fantasy/,Body Fantasies,"Body Spray, Pink Sweet Pea Fantasy",04,https://static.ewg.org/skindeep_images/9167/916712.jpg,"ALCOHOL DENAT., WATER AQUA, EAU), FRAGRANCE (PARFUM), PROPYLENE GLYCOL, AMYL CINNAMAL, BENZYL SALICYLATE, CITRONELLOL, LIMONENE, GERANIOL, BUTYLPHENYL METHYLPROPIONAL, LINALOOL, ALPHA-ISOMETHYL LONONE."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/916565-Body_Fantasies_Fragrance_Body_Spray_Japanese_Cherry_Blossom/,Body Fantasies,"Fragrance Body Spray, Japanese Cherry Blossom",04,https://static.ewg.org/skindeep_images/9165/916565.jpg,"ALCOHOL DENAT., WATER AQUA, EAU), FRAGRANCE (PARFUM), PROPYLENE GLYCOL, BENZYL SALICYLATE, CINNAMYL ALCOHOL, CITRONELLOL, COUMARIN, EUGENOL, GERANIOL, BUTYLPHENYL METHYLPROPIONAL, LINALOOL, ALPHA-ISOMETHYL IONONE."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/878864-Fila_Women_Refreshing_Body_Spray/,,Fila Women Refreshing Body Spray,04,https://static.ewg.org/skindeep_images/8788/878864.jpg,"ALCOHOL, DENAT, FRAGRANCE, WATER, BENZYL SALYCILATE, BUTYLPHENYL METHYLPROPRIONAL, CITRONELLOL, HEXYL CINNAMAL"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/883094-Tonix_Fragrance_Body_Spray_for_Men_Aqua/,,"Tonix Fragrance Body Spray for Men, Aqua",04,https://static.ewg.org/skindeep_images/8830/883094.jpg,"ALCOHOL DENAT, WATER, FRAGRANCE, PROPYLENE GLYCOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/878880-Body_Fantasies_Fragrance_Body_Spray_Shimmering_Snowfall_/,Body Fantasies,"Fragrance Body Spray, Shimmering Snowfall",04,https://static.ewg.org/skindeep_images/8788/878880.jpg,"ALCOHOL DENAT., WATER, FRAGRANCE, PROPYLENE GLYCOL."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/916313-Health_Smart_Dynamic_Deodorant_Body_Spray/,,Health Smart Dynamic Deodorant Body Spray,04,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALCOHOL DENAT, ISOBUTANE, WATER, PROPANE, FRAGRANCE, PROPYLENE GLYCOL, SODIUM BENZOATE"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/882127-Aveeno_Deep_Hydration_Almond_Oil_Blend_Mist/,Aveeno,Deep Hydration Almond Oil Blend Mist,04,https://static.ewg.org/skindeep_images/8821/882127.jpg,"CYCLOPENTASILOXANE, AVENA SATIVA (OAT) KERNEL OIL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, PERSEA GRATISSIMA (AVOCADO) OIL, C12-15 ALKYL BENZOATE, PHENYL TRIMETHICONE, ISODODECANE, FRAGRANCE."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/877974-Alaffia_Facial_Mist_Neem_Turmeric_/,Alaffia,"Facial Mist, Neem Turmeric",04,https://static.ewg.org/skindeep_images/8779/877974.jpg,"AZADIRACHTA INDICA (NEEM) LEAF* AQUEOUS EXTRACT, CURCUMA LONGA (TURMERIC) AQUEOUS EXTRACT, ACHILLEA MILLEFOLIUM (YARROW) AQUEOUS EXTRACT, BUTYROSPERMUM PARKII (SHEA) LEAF* AQUEOUS EXTRACT, RHODOPHYTA (RED ALGAE) AQUEOUS EXTRACT, NELUMBO NUCIFERA (LOTUS) LEAF CELL EXTRACT, SACCHAROMYCES/XYLINUM/TURMERIC FERMENT, AZADIRACHTA INDICA (NEEM) OIL*, CURCUMA LONGA (TURMERIC) OIL, NATURAL GREEN RICE & MINT SCENT, LAVANDULA HYBRIDA (LAVENDER) OIL, CYMBOPOGON CITRATUS (LEMONGRASS) OIL, POGOSTEMON CABLIN (PATCHOULI) OIL, MELALEUCA ALTERNIFOLIA (TEA TREE) OIL, CARTHAMUS TINCTORIUS (SAFFLOWER) OLEOSOMES, PHENOXYETHANOL, ASCORBIC ACID, POTASSIUM SORBATE."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/880534-Pacifica_Rose_Glow_Shimmering_Hair__Body_Mist_Rose_Geranium__Vanilla__Shimmer__Glow/,Pacifica,"Rose Glow Shimmering Hair & Body Mist, Rose, Geranium & Vanilla + Shimmer &...",04,https://static.ewg.org/skindeep_images/8805/880534.jpg,"AQUA, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, SCLEROTIUM GUM, HYDROLYZED VEGETABLE PROTEIN, COCOS NUCIFERA (COCONUT) WATER, ROSA DAMASCENA FLOWER (ROSE) WATER, CAMELLIA SINENSIS (GREEN TEA) LEAF, GERANIUM MACULATUM EXTRACT, PARFUM (NATURAL), MICA, JOJOBA ESTERS, IRON OXIDE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN."
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/788047-Mustela_Skin_Freshener/,Mustela,Skin Freshener,04,https://static.ewg.org/skindeep_images/7880/788047.jpg,"AQUA/WATER/EAU, PEG-40 HYDROGENATED CASTOR OIL, SODIUM BENZOATE, PARFUM (FRAGRANCE), 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, TARTARIC ACID, PERSEA GRATISSIMA (AVOCADO) FRUIT EXTRACT, SODIUM HYDROXIDE"
Fragrance,Body Spray,https://www.ewg.org/skindeep/products/766189-Erins_Faces_Aromatherapy_Spray/,,Erin's Faces Aromatherapy Sprayï¿½,04,https://static.ewg.org/skindeep_images/7661/766189.jpg,"Aloe Leaf Juice (Aloe Barbadensis)*, Phenoxyethanol, Witch Hazel Water (Hamamelis Virginiana), White Willow Bark Extract (Salix Alba)*, Tea Tree Leaf Oil (Melaleuca Alternifolia), Polysorbate 20, Alcohol*, Tetrasodium Glutamate Diacetate, Essential Oil
*Organic Ingredient"
