cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img,ingredient_list,new_ing_list
Sun,After Sun Product,https://www.ewg.org/skindeep/products/707220-ATTITUDE_little_ones_Aftersun_meltin_Gel_Calendula_Tutti_Fruti/,ATTITUDE,"little ones Aftersun melt-in Gel, Calendula, Tutti Fruti",verified,https://static.ewg.org/skindeep_images/7072/707220.jpg,"Aqua, butyrospermum parkii (shea) butter, dicaprylyl ether, glycerin, cocos nucifera (coconut) oil, stearyl alcohol, tribehenin, glyceryl stearate, lysolecithin, sclerotium gum, xanthan gum, pullulan, levulinic acid, sodium levulinate, magnolia officinalis bark extract, calendula officinalis flower extract, biosaccharide gum-1, allyl caproate (pineapple fruit), allyl heptanoate (sweet fruit), raspberry ketone.","['AQUA', 'BUTYROSPERMUM PARKII BUTTER', 'DICAPRYLYL ETHER', 'GLYCERIN', 'COCOS NUCIFERA OIL', 'STEARYL ALCOHOL', 'TRIBEHENIN', 'GLYCERYL STEARATE', 'LYSOLECITHIN', 'SCLEROTIUM GUM', 'XANTHAN GUM', 'PULLULAN', 'LEVULINIC ACID', 'SODIUM LEVULINATE', 'MAGNOLIA OFFICINALIS BARK EXTRACT', 'CALENDULA OFFICINALIS FLOWER EXTRACT', 'BIOSACCHARIDE GUM-1', 'PINEAPPLE FRUIT', 'ALLYL HEPTANOATE', 'RASPBERRY KETONE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/671517-Aromatica_95_Organic_Aloe_Vera_Gel/,AROMATICA,95% Organic Aloe Vera Gel,verified,https://static.ewg.org/skindeep_images/6715/671517.jpg,"ALOE BARBADENSIS LEAF EXTRACT, PROPANEDIOL, ROSMARINUS OFFICINALIS LEAF WATER, SODIUM CARBOMER, ZANTHOXYLUM PIPERITUM FRUIT EXTRACT, USNEA BARBATA (LICHEN) EXTRACT, Pulsatilla Koreana Extract, PHENETHYL ALCOHOL","['ALOE BARBADENSIS LEAF EXTRACT', 'PROPANEDIOL', 'ROSMARINUS OFFICINALIS LEAF WATER', 'SODIUM CARBOMER', 'ZANTHOXYLUM PIPERITUM FRUIT EXTRACT', 'USNEA BARBATA EXTRACT', 'PULSATILLA KOREANA EXTRACT', 'PHENETHYL ALCOHOL']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/823174-Olita_After_Sun_Body_Serum_Fragrance_Free/,Olita,"After Sun Body Serum, Fragrance Free",verified,https://static.ewg.org/skindeep_images/8231/823174.jpg,"Cocos Nucifera (Coconut) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Oil, Prunus Armeniaca (Apricot) Kernel Oil, Vitis Vinifera (Grape) Seed Oil, Isopropyl Myristate, Capric/Caprylic Triglyceride, Tocopherol (Vitamin E) Acetate","['COCOS NUCIFERA OIL', 'CARTHAMUS TINCTORIUS SEED OIL', 'ALOE BARBADENSIS LEAF', 'PRUNUS ARMENIACA KERNEL OIL', 'VITIS VINIFERA SEED OIL', 'ISOPROPYL MYRISTATE', 'CAPRIC TRIGLYCERIDE', 'TOCOPHERYL ACETATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/710965-Vikas_Essentials_Prodigal_Sun_Oil_Blend/,Vika's Essentials,'Prodigal Sun' Oil Blend,verified,https://static.ewg.org/skindeep_images/7109/710965.jpg,"Sesame Oil (Sesamum indicum)*, Coconut Oil (Cocos nucifera)*, Rose Hip Seed Oil (Rosa rubiginosa)*, Tamanu Oil (Calophyllum inophyllum)*, Sea Buckthorn Oil (Hippophae rhamnoides)* , Lavender (Lavandula angustifolia)*, Carrot Seed Oil (Daucus carota)*, Chamomile Oil (Matricaria chamomilla)*","['SESAMUM INDICUM SEED', 'COCONUT OIL DECYL ESTERS', 'PSEUDOMONAS AERUGINOSA', 'CALOPHYLLUM INOPHYLLUM) SEED OIL', 'HIPPOPHAE RHAMNOIDES ACID', '(LAVANDULA ANGUSTIFOLIA', 'DAUCUS CAROTA', 'CHAMOMILLA RECUTITA (MATRICARIA) FLOWER']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/899338-Olita_After_Sun_Body_Serum_Soothing_Citrus/,Olita,"After Sun Body Serum, Soothing Citrus",verified,https://static.ewg.org/skindeep_images/8993/899338.jpg,"Cocos Nucifera (Coconut) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Oil, Prunus Armeniaca (Apricot) Kernel Oil, Vitis Vinifera (Grape) Seed Oil, Isopropyl Myristate, Capric/Caprylic Triglyceride, Tocopherol (Vitamin E) Acetate, Citrus Racemosa (Pink Grapefruit) Peel Oil, Citrus Sinensis (Orange) Peel Oil.","['COCOS NUCIFERA OIL', 'CARTHAMUS TINCTORIUS SEED OIL', 'ALOE BARBADENSIS LEAF', 'PRUNUS ARMENIACA KERNEL OIL', 'VITIS VINIFERA SEED OIL', 'ISOPROPYL MYRISTATE', 'CAPRIC TRIGLYCERIDE', 'TOCOPHERYL ACETATE', 'CITRUS TANGERINA PEEL OIL', 'CITRUS SINENSIS PEEL OIL EXPRESSED']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/771244-Attitude_After_Sun_MeltIn_Gel_Mint__Cucumber/,ATTITUDE,"After Sun Melt-In Gel, Mint & Cucumber",verified,https://phorcys-static.ewg.org/image/contents/500943/medium.png?1557332192,"Aqua/water/eau, butyrospermum parkii (shea) butter, glycerin, cocos nucifera (coconut) oil, dicaprylyl ether, stearyl alcohol, tribehenin, lysolecithin, sclerotium gum, levulinic acid, polyglyceryl-2-stearate, glyceryl stearate, sodium levulinate, xanthan gum, pullulan, potassium sorbate, calendula officinalis flower extract, silica, biosaccharide gum-1, 3-hexenol (green leaves), menthol, geranyl acetate (herbal)","['CAVIAR WATER', 'BUTYROSPERMUM PARKII BUTTER', 'GLYCERIN', 'COCOS NUCIFERA OIL', 'DICAPRYLYL ETHER', 'STEARYL ALCOHOL', 'TRIBEHENIN', 'LYSOLECITHIN', 'SCLEROTIUM GUM', 'LEVULINIC ACID', 'POLYGLYCERYL-2 STEARATE', 'GLYCERYL STEARATE', 'SODIUM LEVULINATE', 'XANTHAN GUM', 'PULLULAN', 'POTASSIUM SORBATE', 'CALENDULA OFFICINALIS FLOWER EXTRACT', 'SILICA', 'BIOSACCHARIDE GUM-1', '3-HEXENYL ACETATE', 'MENTHOL', 'GERANYL ACETATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/772842-Paul_Penders_Herbal_AfterSun_Lotion/,Paul Penders,Herbal After-Sun Lotion,verified,https://static.ewg.org/skindeep_images/7728/772842.jpg,"Aqua*, Cocos nucifera (Coconut) extract, Glycerin, Cetearyl olivate, Sorbitan olivate, Carthamus tinctorius (Safflower) oil, Theobroma cacao (Cocoa) seed butter, Sesamum indicum (Sesame) seed oil, Prunus dulcis (Sweet almond) oil, Orbigya oleifera (Babassu) oil, Calendula officinalis (Calendula) flower oil, Tocopherol acetate (Vitamin E), Lavendula officinalis (Lavender) oil, Cocos nucifera (Coconut) oil, Angelica archangelica (Angelica) powder**, Arnica montana (Arnica) flower powder**, Calendula officinalis (Calendula) flower powder**, Matricaria recutita (Chamomile) flower powder**, Sambucus nigra (Elderflower) flower powder**, Zingiber officinalis (Ginger) root powder**, Panax quinquefolium (Ginseng) root powder**, Lonicera japonica (Honeysuckle) powder**, Humulus lupulus (Hops) powder**, Equisetum hyemale (Horsetail) powder**, Juniperus communis (Juniper) fruit powder**, Lavandula angustifolia (Lavender) flower powder**, Melissa officinalis (Lemon balm) leaf powder**, Urtica dioica (Nettle) powder**, Centella asiatica (Pennywort) powder**, Mentha piperita (Peppermint) leaf powder**, Rosemarinus officinalis (Rosemary) powder**, Salvia officinalis (Sage) powder**, Hypericum perforatum (St. John's wort) powder**, Curcuma longa (Turmeric) root powder**, Hamamelis virginiana (Witch hazel) powder**, Archillea millefolium (Yarrow) powder**, Phyto-tocotrienol (Vitamin E), Rosemarinus officinalis (Rosemary) oil, Ananas comosus (Bromelain) extract, Carica papaya (Papain) extract, Pelargium Graveolens (Geranium) oil, Ubiquinone (Coenzyme Q10), Caprylhydroxamic acid (amino acid), glyceryl caprylate(1); Citronellol (2), Limonene (2), Coumarin (2), Geraniol (2), Linalool (2)","['AQUA', 'COCOS NUCIFERA FRUIT EXTRACT', 'GLYCERIN', 'CETEARYL OLIVATE', 'SORBITAN OLIVATE', 'CARTHAMUS TINCTORIUS FLOWER', 'THEOBROMA CACAO SEED BUTTER', 'SESAMUM INDICUM SEED OIL', 'SWEET ALMOND OIL', 'ORBIGNYA OLEIFERA SEED OIL', 'CALENDULA OFFICINALIS FLOWER OIL', 'TOCOPHERYL ACETATE', 'LAVANDULA OFFICINALIS FLOWER OIL', 'COCOS NUCIFERA OIL', 'ANGELICA ARCHANGELICA SEED POWDER', 'ARNICA MONTANA FLOWER WATER', 'CALENDULA OFFICINALIS FLOWER WATER', 'MATRICARIA RECUTITA FLOWER OIL', 'SAMBUCUS NIGRA FLOWER WATER', 'ZINGIBER OFFICINALE ROOT POWDER', 'PANAX NOTOGINSENG ROOT POWDER', 'LONICERA JAPONICA FLOWER', 'HUMULUS LUPULUS FLOWER', 'EQUISETUM ARVENSE POWDER', 'JUNIPERUS COMMUNIS FRUIT WATER', 'LAVANDULA ANGUSTIFOLIA FLOWER POWDER', 'MELISSA OFFICINALIS LEAF POWDER', 'URTICA DIOICA LEAF POWDER', 'CENTELLA ASIATICA FLOWER', 'MENTHA PIPERITA LEAF WATER', 'ROSMARINUS OFFICINALIS LEAF POWDER', 'SALVIA OFFICINALIS LEAF POWDER', 'HYPERICUM PERFORATUM) FLOWER', 'CURCUMA LONGA ROOT POWDER', 'HAMAMELIS VIRGINIANA WATER', 'ACHILLEA MILLEFOLIUM FLOWER', 'N-NICOTINOYL TYRAMINE', 'ROSMARINUS OFFICINALIS STEM OIL', 'ANANAS SATIVUS FRUIT EXTRACT', 'CARICA PAPAYA LEAF EXTRACT', 'PELARGONIUM GRAVEOLENS LEAF OIL', 'UBIQUINONE FERMENT', 'CAPRYLHYDROXAMIC ACID', 'GLYCERYL CAPRYLATE', 'LIMONENE', 'COUMARIN', 'GERANIOL', 'LINALOOL']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/920368-Beautycounter_Countersun_After_Sun_Cooling_Gel/,Beautycounter,Countersun After Sun Cooling Gel,verified,https://static.ewg.org/skindeep_images/9203/920368.jpg,"Aqua/Water/Eau, Propanediol, Niacinamide, Glycerin, Xanthan Gum, Carrageenan, Pyrus Malus (Apple) Fruit Extract, Aloe Barbadensis Leaf Juice, Sodium Benzoate, Vanillin, Ascophyllum Nodosum Extract, Triethyl Citrate, Eschscholzia Californica Leaf Cell Extract, Benzyl Acetate, Sodium Hyaluronate, Gamma-Nonalactone, Potassium Sorbate, Cananga Odorata Flower Oil, Hippophae Rhamnoides Fruit Juice, Methyl Anthranilate.","['CAVIAR WATER', 'PROPANEDIOL', 'NIACINAMIDE', 'GLYCERIN', 'XANTHAN GUM', 'CARRAGEENAN', 'PYRUS MALUS FRUIT EXTRACT', 'ALOE BARBADENSIS LEAF JUICE', 'SODIUM BENZOATE', 'VANILLIN', 'ASCOPHYLLUM NODOSUM EXTRACT', 'TRIETHYL CITRATE', 'ESCHSCHOLZIA CALIFORNICA LEAF CELL EXTRACT', 'BENZYL ACETATE', 'SODIUM HYALURONATE', 'GAMMA-NONALACTONE', 'POTASSIUM SORBATE', 'CANANGA ODORATA FLOWER OIL', 'HIPPOPHAE RHAMNOIDES FRUIT JUICE', 'METHYL ANTHRANILATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/792875-Badger_Aloe_Vera_Gel_Unscented/,Badger,"Aloe Vera Gel, Unscented",01,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"*^Aloe Barbadensis (Aloe) Juice, Xanthan Gum, Water (and) Gluconic Acid (and) Sodium Benzoate, Glyceryl Caprylate, Citric Acid","['ALOE BARBADENSIS LEAF JUICE', 'XANTHAN GUM', 'DIETHYLENE GLYCOL DIBENZOATE', 'GLYCERYL CAPRYLATE', 'CITRIC ACID']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/656659-Herbaliz_Sunburn_Relief_/,Herbaliz,Sunburn Relief,01,https://static.ewg.org/skindeep_images/6566/656659.jpg,"Aloe Barbadensis (Aloe)*, Lavandula Angustifolia (Lavender) Essential Oil*, Rosa Mosqueta (Rose Hips) Seed Oil*, Tocopherol (Vitamin E). *Certified Organic","['ALOE BARBADENSIS LEAF', 'LAVANDULA ANGUSTIFOLIA FLOWER OIL', 'ROSA MOSCHATA SEED OIL', 'TOCOPHEROL FERMENT EXTRACT FILTRATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/936354-Earthley_Sun_Soothe_/,Earthley,Sun Soothe,01,https://static.ewg.org/skindeep_images/9363/936354.jpg,"Comfrey*, lavender*, calendula*, plantain*, grapeseed oil, mango butter*, and cucumber seed oil*.","['CODIUM FRAGILE', 'LAVENDER', 'HANSENULA', 'PLANTARICIN A', 'BORAGE SEED OIL', 'GOAT BUTTER', 'CUCUMIS MELO SEED OIL']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/916664-Wegmans_Aloe_Soothing_Gel_With_Vitamin_E/,Wegmans,Aloe Soothing Gel With Vitamin E,02,https://phorcys-static.ewg.org/image/contents/550736/original.,"ALOE BARBADENSIS LEAF JUICE, WATER, POLYSORBATE 20, CARBOMER, TRIETHANOLAMINE, PHENOXYETHANOL, ETHYLHEXLGYCERIN, TETRASODIUM EDTA, TOCOPHERYL ACETATE (VITAMIN E ACETATE).","['ALOE BARBADENSIS LEAF JUICE', 'WATER', 'POLYSORBATE 20', 'CARBOMER', 'TRIETHANOLAMINE', 'PHENOXYETHANOL', 'ETHYLHEXYLGLYCERIN', 'TETRASODIUM EDTA', 'TOCOPHERYL ACETATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/916665-Wegmans_Aloe_After_Sun_Gel_With_Vitamin_E/,Wegmans,Aloe After Sun Gel With Vitamin E,02,https://static.ewg.org/skindeep_images/9166/916665.jpg,"ALOE BARBADENSIS LEAF JUICE, WATER, POLYSORBATE 20, CARBOMER, TRIETHANOLAMINE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, TETRASODIUM EDTA. TOCOPHERYL ACETATE (VITAMIN E ACETATE).","['ALOE BARBADENSIS LEAF JUICE', 'WATER', 'POLYSORBATE 20', 'CARBOMER', 'TRIETHANOLAMINE', 'PHENOXYETHANOL', 'ETHYLHEXYLGLYCERIN', 'SODIUM LAUROYL ETHYLENEDIAMINE TRIACETATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/823151-Honey_Girl_Organics_After_Sun_Face__Body_Lotion_/,Honey Girl Organics,After Sun Face & Body Lotion,02,https://static.ewg.org/skindeep_images/8231/823151.jpg,"Organic extra virgin olive oil, Purified water, Organically grown aloe gel, Beeswax, Organic Wilelaiki (Christmas Berry) Honey, Patchouli essential oil, Vanilla essential oil, Fir Balsam Needle essential oil, Lemongrass Oil (Cymbopogen flexuous), Clove essential oil, Jasmine essential oil","['FRAGARIA VIRGINIANA SEED OIL', 'PEAT WATER', 'ARNICA MONTANA FLOWER OIL', 'BEESWAX', 'BETULA PUBESCENS TWIG OIL', 'CHAMOMILLA RECUTITA OIL', 'ABIES BALSAMEA NEEDLE OIL', 'CYMBOPOGON FLEXUOSUS OIL', 'VEGETABLE OIL', 'JASMINUM OFFICINALE OIL']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/837494-Goddess_Garden_Organics_AfterSun_Gel/,Goddess Garden,Organics After-Sun Gel,02,https://static.ewg.org/skindeep_images/8374/837494.jpg,"Water, Glycerin*, Niacinamide, Aloe Barbadensis Leaf Juice*, Lavandula Angustifolia (Lavender) Oil*, Lavandula Hybrida (Lavender) Oil*, Melaleuca Alternifolia (Tea Tree) Leaf Oil*, Caprylyl/Capryl Glucoside, Sodium Cocoyl Glutamate, Polyglyceryl-5 Oleate, Glyceryl Caprylate, Citric Acid, Xanthan Gum, Sodium Benzoate, Potassium Sorbate","['WATER', 'GLYCERIN', 'NIACINAMIDE', 'ALOE BARBADENSIS LEAF JUICE', 'LAVANDULA ANGUSTIFOLIA FLOWER OIL', 'LAVANDULA HYBRIDA HERB OIL', 'MELALEUCA ALTERNIFOLIA LEAF OIL', 'CAPRYLYL GLUCOSIDE', 'SODIUM COCOYL GLUTAMATE', 'POLYGLYCERYL-5 OLEATE', 'GLYCERYL CAPRYLATE', 'CITRIC ACID', 'XANTHAN GUM', 'SODIUM BENZOATE', 'POTASSIUM SORBATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/887264-Emilia_Safe_Harbor_Natural_Aloe_Vera_Gel/,Emilia,Safe Harbor Natural Aloe Vera Gel,02,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALOE BARBADENSIS LEAF JUICE, SODIUM BENZOATE, POTASSIUM SORBATE.","['ALOE BARBADENSIS LEAF JUICE', 'SODIUM BENZOATE', 'POTASSIUM SORBATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/837495-Goddess_Garden_Organics_Baby_Aloe_Gel_Cooling_Spray/,Goddess Garden,Organics Baby Aloe Gel Cooling Spray,02,https://static.ewg.org/skindeep_images/8374/837495.jpg,"Water, Glycerin*, Niacinamide, Aloe Barbadensis Leaf Juice*, Lavandula Angustifolia (Lavender) Oil*, Lavandula Hybrida (Lavender) Oil*, Melaleuca Alternifolia (Tea Tree) Leaf Oil*, Caprylyl/Capryl Glucoside, Sodium Cocoyl Glutamate, Polyglyceryl-5 Oleate, Glyceryl Caprylate, Citric Acid, Xanthan Gum, Sodium Benzoate, Potassium Sorbate","['WATER', 'GLYCERIN', 'NIACINAMIDE', 'ALOE BARBADENSIS LEAF JUICE', 'LAVANDULA ANGUSTIFOLIA FLOWER OIL', 'LAVANDULA HYBRIDA HERB OIL', 'MELALEUCA ALTERNIFOLIA LEAF OIL', 'CAPRYLYL GLUCOSIDE', 'SODIUM COCOYL GLUTAMATE', 'POLYGLYCERYL-5 OLEATE', 'GLYCERYL CAPRYLATE', 'CITRIC ACID', 'XANTHAN GUM', 'SODIUM BENZOATE', 'POTASSIUM SORBATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/884576-Safe_Harbor_Natural_Suncare_996_Pure_Aloe_Vera_Gel/,Safe Harbor,Natural Suncare 99.6% Pure Aloe Vera Gel,02,https://static.ewg.org/skindeep_images/8845/884576.jpg,"ALOE BARBADENSIS LEAF JUICE, SODIUM BENZOATE, POTASSIUM SORBATE.","['ALOE BARBADENSIS LEAF JUICE', 'SODIUM BENZOATE', 'POTASSIUM SORBATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/738704-Badger_After_Sun_Balm_/,Badger,After Sun Balm,03,https://static.ewg.org/skindeep_images/7387/738704.jpg,"*(1)Olea Europaea (Olive) Fruit Oil, *Cera Alba (Beeswax), *Simmondsia Chinensis (Jojoba) Seed Oil, *Theobroma Cacao (Cocoa) Seed Butter, *Butyrospermum Parkii (Shea) Seed Butter, *Lavandula Angustifolia (Lavender) Flower Oil, *Hippophae Rhamnoides (Seabuckthorn) Fruit Extract, *Tanacetum Annum (Tansy) Flower Oil, *Citrus Aurantifolia (Lime) Peel Oil, *Citrus Aurantium Dulcis (Orange) Peel Oil, *Cananga Odorata (Ylang Ylang) Flower Oil. *=Certified Organic (1)=Extra Virgin Olive Oil","['OLEA EUROPAEA FRUIT OIL', 'STEARYL BEESWAX', 'SIMMONDSIA CHINENSIS SEED OIL', 'THEOBROMA CACAO SEED BUTTER', 'BUTYROSPERMUM PARKII BUTTER', 'LAVANDULA ANGUSTIFOLIA FLOWER OIL', 'HIPPOPHAE RHAMNOIDES FRUIT EXTRACT', 'TANACETUM ANNUUM FLOWER OIL', 'CITRUS AURANTIFOLIA PEEL OIL', 'CITRUS AURANTIUM DULCIS PEEL OIL', 'CANANGA ODORATA MACROPHYLLA FLOWER EXTRACT']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/933038-Moor_Spa_After_Sun_Gel/,Moor Spa,After Sun Gel,03,https://static.ewg.org/skindeep_images/9330/933038.jpg,"Aqua, Glycerin, Propanediol, Heilmoor Clay, Cucumis Sativus (Cucumber) Fruit Extract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Caprylyl Glycol, Yeast Extract, Caprylic/Capric Triglycerides, Butyrospermum Parkii (Shea) Nut Butter, Sodium Magnesium Silicate, Natamycin, Xanthan Gum, Camellia Sinensis (Green Tea) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ormenis Multicaulis (Chamomile) Flower Extract, Arginine, Acacia Senegal Gum, Soybean Glycerides, Butyrospermum Parkii (Shea Butter) Unsaponifiables, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Reticulata (Mandarin) Peel Oil, Citrus Medica Limonum (Lemon) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Actinidia Chinensis (Kiwi) Fruit Extract, Salvia Officinalis (Sage) Leaf Oil","['AQUA', 'GLYCERIN', 'PROPANEDIOL', 'HEILMOOR CLAY', 'CUCUMIS SATIVUS FRUIT EXTRACT', 'ALOE BARBADENSIS LEAF EXTRACT', 'CAPRYLYL GLYCOL', 'YEAST EXTRACT', 'CAPRIC TRIGLYCERIDE', 'BUTYROSPERMUM PARKII BUTTER', 'SODIUM MAGNESIUM SILICATE', 'NATAMYCIN', 'XANTHAN GUM', 'CAMELLIA SINENSIS LEAF EXTRACT', 'ROSMARINUS OFFICINALIS LEAF EXTRACT', 'ORMENIS MULTICAULIS FLOWER EXTRACT', 'ARGININE', 'ACACIA SENEGAL GUM', 'SOYBEAN GLYCERIDES', 'BUTYROSPERMUM PARKII BUTTER UNSAPONIFIABLES', 'CITRUS AURANTIUM BERGAMIA FRUIT OIL', 'CITRUS GRANDIS PEEL OIL', 'CITRUS RETICULATA PEEL OIL', 'CITRUS MEDICA LIMONUM PEEL', 'CITRUS AURANTIUM DULCIS PEEL OIL', 'ACTINIDIA CHINENSIS FRUIT EXTRACT', 'SALVIA OFFICINALIS LEAF OIL']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/886377-Up__Up_Clear_Aloe_Vera_Gel/,Up & Up,Clear Aloe Vera Gel,03,https://static.ewg.org/skindeep_images/8863/886377.jpg,"ALOE BARBADENSIS LEAF JUICE, TRIETHANOLAMINE, TOCOPHERYL ACETATE (VITAMIN E), CARBOMER, TETRASODIUM EDTA, DMDM HYDANTOIN, DIAZOLIDINYL UREA.","['ALOE BARBADENSIS LEAF JUICE', 'TRIETHANOLAMINE', 'TOCOPHERYL ACETATE', 'CARBOMER', 'TETRASODIUM EDTA', 'DMDM HYDANTOIN', 'DIAZOLIDINYL UREA']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/936977-Aesop_Petitgrain_Reviving_Body_Gel/,Aesop,Petitgrain Reviving Body Gel,03,https://static.ewg.org/skindeep_images/9369/936977.jpg,"Water (Aqua), Aloe Barbadensis Leaf Juice, Hamamelis Virginiana (Witch Hazel) Water, Polysorbate 20, PEG-6 Caprylic/Capric Glycerides, PEG-40 Hydrogenated Castor Oil, Coceth-7, PPG-1-PEG-9 Lauryl Glycol Ether, Polysorbate 60, Phenoxyethanol, Carbomer, Ethylhexylglycerin, Citrus Grandis (Grapefruit) Peel Oil, Citrus Medica Limonum (Lemon) Peel Oil, Panthenol, Disodium EDTA, Aminomethyl Propanol, Benzoic Acid, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Dehydroacetic Acid, Jasminum Officinale (Jasmine) Oil, Limonene, Linalool, Citral, Geraniol, Benzyl Benzoate","['MARIS AQUA', 'ALOE BARBADENSIS LEAF JUICE', 'HAMAMELIS VIRGINIANA FLOWER WATER', 'POLYSORBATE 20', 'PEG-16 MACADAMIA GLYCERIDES', 'PEG-40 HYDROGENATED CASTOR OIL', 'COCETH-7', 'PPG-1-PEG-9 LAURYL GLYCOL ETHER', 'POLYSORBATE 60', 'PHENOXYETHANOL', 'CARBOMER', 'ETHYLHEXYLGLYCERIN', 'CITRUS GRANDIS PEEL OIL', 'CITRUS MEDICA LIMONUM PEEL', 'PANTHENOL', 'DISODIUM EDTA', 'AMINOMETHYL PROPANOL', 'BENZOIC ACID', 'CITRUS AURANTIUM AMARA PEEL OIL', 'DEHYDROACETIC ACID', 'JASMINUM OFFICINALE OIL', 'LIMONENE', 'LINALOOL', 'CITRAL', 'GERANIOL', 'BENZYL BENZOATE']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/779596-Poofy_Organics_After_Sun_Spray/,Poofy Organics,After Sun Spray,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"distilled water, organic aloe, organic cucumber hydrosol, organic lavender hydrosol, organic helichrysum hydrosol, organic apple cider vinegar, organic witch hazel, organic glycerin (soybean, maize or mustard), organic essential oils of lavender (Lavandula Angustifolia), frankincense (Boswellia carteri) & peppermint (Mentha piperita).","['STEM WATER', 'GARLIC LEAF', 'SEA CUCUMBER POWDER', 'GALACTOSE DEHYDROGENASE', 'ORIGANUM CRETIUM HERB OIL', 'RED RICE VINEGAR', 'ORNITHINE HCL', 'CORN GLYCERIDES', 'TAPIOCA STARCH', '(LAVANDULA ANGUSTIFOLIA', 'BOSWELLIA CARTERII RESIN EXTRACT']"
Sun,After Sun Product,https://www.ewg.org/skindeep/products/933420-Upup_977_Pure_Aloe_Vera_Gel/,Up & Up,Up&up 97.7% Pure Aloe Vera Gel,03,https://static.ewg.org/skindeep/img/ewg_missing_product.png,"ALOE BARBADENSIS LEAF JUICE, TRIETHANOLAMINE, TOCOPHERYL ACETATE (VITAMIN E ACETATE), CARBOMER, TETRASODIUM EDTA, DMDM HYDANTOIN, DIAZOLIDINYL UREA.","['ALOE BARBADENSIS LEAF JUICE', 'TRIETHANOLAMINE', 'TOCOPHERYL ACETATE', 'CARBOMER', 'TETRASODIUM EDTA', 'DMDM HYDANTOIN', 'DIAZOLIDINYL UREA']"
